,frequency,number_of_skips,skip_variance,skip_average,word_1_frequency,word_2_frequency,symmetric,chi,pmi,fisher,ll,label
183573,870,18,2.1938803012286963,2.2402298850574707,28325.0,150780.0,False,96499.40447145466,6.8185712486019945,1.0,6530.601941413343,1.0
117422,362,15,2.3275617349897733,2.4281767955801103,57362.0,12030.0,True,104514.6487923859,8.183262704083393,1.0,3398.370601670793,1.0
103859,768,29,5.5667063395182295,5.78515625,91729.0,996050.0,True,2210.2678779594225,2.219587114728484,1.0,1161.2675778030068,0.0
3605,136,12,1.9911332179930792,2.1838235294117645,759.0,1854176.0,False,7036.485982817584,5.7427335491286735,1.0,840.8690438666423,1.0
136173,203,13,2.019461768060375,2.157635467980296,156570.0,50343.0,False,2506.059674299687,3.8349576093614464,1.0,702.6123171824695,0.0
160118,194,15,2.4969444149218827,2.706185567010309,1854176.0,9959.0,True,777.2829596460425,2.541354454697192,1.0,364.75493080709185,1.0
34772,2822,30,3.618805567875373,3.657689581856839,183538.0,1416442.0,True,11833.096391142373,2.5885164539874883,0.9999987352109128,5455.2371001428055,1.0
33428,447,15,2.843115174992118,2.9418344519015664,1854176.0,161956.0,True,16.695995687427224,-0.27788458674917393,1.430137792711116e-05,17.762732009217444,1.0
67064,169,16,4.548055040089631,5.023668639053255,4097.0,996050.0,False,3553.8452548587,4.520242164390017,0.9999989044059999,742.2492567601269,0.0
102473,112,15,2.5982142857142856,3.0,20050.0,395606.0,False,667.1049491691443,2.9679090692924603,1.0,265.94329724397005,0.0
134027,3210,20,1.7791878960801994,1.790342679127726,5482.0,1253356.0,True,826440.1697546205,8.016079692570912,0.9999999873930716,31687.66888934656,0.0
91720,112,11,1.723054846938776,1.9107142857142856,11555.0,490414.0,True,1013.7145869260879,3.4530581885384137,0.9999986953856388,333.51373807682313,0.0
151,205,15,2.0480666270077337,2.2097560975609762,597375.0,15509.0,True,2122.49183458094,3.615958261710887,0.9999992594446656,653.4177903443797,0.0
189131,140,17,3.9849489795918362,4.535714285714286,748233.0,789.0,False,18141.91487360521,7.0378470016625725,1.0,1114.1506276074058,0.0
134844,166,24,5.946726665698942,6.951807228915661,18529.0,477035.0,True,1412.6547420660029,3.3793799798334376,1.0,478.84990713386077,0.0
143932,118,10,1.90807239299052,2.0847457627118646,413312.0,14596.0,False,1054.614846211481,3.4380594331136862,1.0,348.99825175294114,0.0
118101,104,6,0.7339127218934911,0.7788461538461539,1445236.0,8034.0,False,329.98088734108984,2.311236850685013,0.9999994372620348,167.99954092080083,0.0
68622,268,17,4.3403597683225685,4.634328358208955,20841.0,477035.0,True,3488.1140257844145,3.900790257783037,1.0,952.2793933493671,0.0
17329,1048,26,5.3133012353592415,5.448473282442748,241858.0,2112.0,False,1189827.3640159436,10.150801693720204,0.9999992431262376,13293.969087283662,0.0
45501,111,12,2.14536157779401,2.4054054054054053,66267.0,139701.0,False,532.3644589515222,2.7320036014442195,0.9999984645725636,232.00977089281707,1.0
207986,123,14,2.658536585365854,3.0,1173186.0,3235.0,False,1973.8479686157184,4.1665377239120005,0.9999993208571902,482.39439575682206,0.0
15047,108,2,0.018175582990397805,0.018518518518518517,44624.0,46327.0,False,2914.531336032934,4.85536318781941,1.0,518.8845073679918,0.0
68342,354,20,4.845446710715313,5.135593220338984,12224.0,883216.0,True,5752.322622181258,4.183343484901677,0.9999985688017964,1393.318129598002,1.0
38817,508,19,4.456754913509827,4.62992125984252,395606.0,66267.0,True,4489.568697453692,3.42455046262176,0.999999683590495,1494.0705573237576,0.0
204326,381,22,3.5909645152623626,3.8110236220472435,7116.0,1854176.0,True,5375.96834116502,4.0000231755199644,1.0,1416.7172267761425,1.0
108070,249,25,5.350623377042306,5.947791164658635,4705.0,1416442.0,True,4681.038760337054,4.371756372153718,0.9999997135342072,1047.341826575156,0.0
28751,369,20,4.503440779665247,4.761517615176151,108489.0,807792.0,True,281.5326029576576,1.2222369725711104,0.9999980693124132,204.01184107347882,0.0
94690,490,24,4.6211828404831286,4.859183673469388,1243156.0,27424.0,True,2990.7203162178553,2.993484173196848,0.9999999980822262,1183.3739747355467,1.0
163620,163,17,3.8630735067183535,4.312883435582823,1416442.0,4615.0,False,1942.9107293218826,3.7883466693994734,1.0,558.6700899192688,1.0
194369,557,21,4.279375598309748,4.447037701974867,45614.0,883216.0,True,3231.236419431077,2.93751121154714,0.99999962302022,1305.0946006754698,1.0
64404,1705,30,5.400056759057794,5.496774193548387,612367.0,275740.0,True,6444.571578653487,2.484143514895216,0.9999991267402116,3081.4115751717,0.0
23812,128,17,4.6475830078125,5.359375,1854176.0,16891.0,True,90.69773068336654,1.1792596610204455,1.0,66.60519492385305,1.0
11580,191,14,1.2469230558372857,1.345549738219895,3673.0,883216.0,False,5864.384593902048,5.027852410158517,1.0,970.5430145682907,1.0
194670,172,14,3.1350054083288263,3.4127906976744184,1133416.0,13740.0,False,738.2489469595058,2.613497872945061,1.0,336.91344447118166,0.0
326,4390,25,3.651070718811128,3.671981776765376,1854176.0,10840.0,True,524318.4005403693,6.919154871475293,0.9999993928024292,35465.11961268647,1.0
79707,111,18,5.359142926710493,6.396396396396398,1416442.0,1313.0,True,3461.1016817794,5.047498113158753,1.0,570.5237718421297,0.0
81589,275,22,5.429672727272724,5.901818181818181,1741691.0,10956.0,True,1685.7636799768732,2.9973705406877262,1.0,666.9372183957125,0.0
151244,227,24,5.767470744629235,6.4493392070484585,11532.0,883216.0,True,2371.5074197396852,3.62636012865044,1.0,727.7905506375423,1.0
101299,412,27,5.268846026958244,5.6383495145631075,1741691.0,9921.0,True,4665.162415975128,3.7237469792520272,1.0,1380.1382065904386,0.0
83817,665,21,4.208626830233478,4.3458646616541365,1253356.0,8494.0,True,21755.583957131323,5.113190860428169,1.0,3473.047017566877,0.0
28714,150,19,5.007111111111111,5.7333333333333325,583880.0,6781.0,True,2859.058175639815,4.391797537339151,1.0,630.6085590402943,0.0
41097,269,14,2.2941225245643366,2.420074349442379,1272.0,150780.0,False,208575.55831296422,9.602067400733407,1.0,3105.147070329309,1.0
189236,110,12,3.118181818181818,3.5,124697.0,80085.0,True,469.57409779104006,2.6096215979951864,1.0,214.16626413922742,0.0
18922,325,20,4.051266272189348,4.316923076923077,109053.0,1133416.0,True,46.68251381205036,0.5429534769976883,1.0,40.86685143911458,0.0
79513,196,15,4.499557476051646,4.8724489795918355,1741691.0,698.0,False,17173.727382117864,6.481142900886638,1.0,1433.2602765692345,0.0
173474,2989,23,3.891535832120471,3.921712947474072,1854176.0,40707.0,True,59950.65443522648,4.455684682898172,1.0,12967.037499224252,1.0
62448,1401,25,4.533619047473484,4.61598857958601,348096.0,329269.0,True,6902.17457262982,2.7597819089269042,1.0,2980.194212052436,1.0
193473,124,17,4.38410509885536,5.080645161290323,1416442.0,2200.0,False,2498.0967769793538,4.462641949676385,1.0,536.8918365363438,0.0
70892,122,19,5.4531040042999175,6.459016393442623,8325.0,2440683.0,True,199.44541171277515,1.734222828707118,1.0,123.52930529973513,1.0
105802,268,19,2.669441969258186,2.873134328358209,7740.0,150780.0,False,33577.23431961426,6.991459332887143,1.0,2075.4400814143,1.0
63417,222,14,3.0387143900657416,3.2432432432432434,22741.0,223535.0,False,4939.415621309534,4.5968401223068005,1.0,991.2612477313423,0.0
49691,147,19,3.939099449303532,4.523809523809524,612367.0,8993.0,True,1892.29908167715,3.8866221228106568,0.999997621028597,520.0463274996322,0.0
157784,105,19,4.906485260770973,5.990476190476191,883216.0,965.0,False,6970.25193662789,6.093027148365106,1.0,691.5258810316233,1.0
109860,354,19,3.419076574419868,3.6129943502824857,618687.0,136750.0,True,265.7757630855316,1.2131475931269051,0.9999996177776777,193.09162183799003,0.0
103882,287,17,2.39944639366752,2.550522648083624,1173186.0,6642.0,False,5308.523940837353,4.3510781346256096,1.0,1196.7347412160807,0.0
101736,106,19,5.048415806336774,6.150943396226416,3407.0,996050.0,False,1631.6926712179404,4.113349128054973,0.9999981799623682,407.6662528016484,0.0
204603,218,24,5.286381617708949,5.940366972477063,1416442.0,5832.0,True,2773.787539621094,3.870142768151517,1.0,770.624511171222,1.0
144853,102,7,0.7122260668973471,0.7647058823529411,3238.0,113404.0,False,15499.359714828148,7.265999614085814,1.0,828.0488114572544,1.0
172547,447,18,2.224344248757564,2.3176733780760626,25790.0,1416442.0,True,2208.4502823394296,2.761340316208269,0.9999986647806884,954.7590711490503,1.0
104623,124,20,5.099895941727367,6.080645161290323,612367.0,6532.0,False,1891.3052811539576,4.102423766163838,0.9999984542449948,473.7714741775643,0.0
